id,reviewContent,createDate,reviewScore,createTime
3369548588,늘 먹고 있는 우유에요,2022-02-17,5,05:27:48
3369545997,떨어지기전에 미리미리 사둬요,2022-02-17,5,05:24:48
3369544537,진짜 꼬소하고 너무맛있어요!! fsc 인증 종이 사용했다는 부분도 좋고 유기농목장이라 더 좋네요~!,2022-02-17,5,05:23:04
3369544504,매번 잘먹어서 구입해요 요근래 두개씩먹어서 정기구매할까 고민중입니다,2022-02-17,5,05:23:02
3369529998,"잠자기 전 늘 먹는 우유
아이가 좋아해서 항상 주문하고 있어요",2022-02-17,5,05:05:00
3369511924,택배 파업지역이라 아기가 이 우유만 먹어서 곤란했는데 이렇게 우체국 택배로 우회해서 보내주셔서 정말 감사합니다.,2022-02-17,5,04:41:25
3369510631,아기가 잘 먹어서 항상 주문해서 먹고 있어요.,2022-02-17,5,04:39:46
3369461841,아기가 자기전에 우유 안주면 안자요 ㅠㅠ 너무좋아해요!,2022-02-17,5,03:34:30
3369453422,아이가 넘 좋아해요^-^,2022-02-17,5,03:22:46
3369951608,재구매입니다 많이파세요,2022-02-17,5,13:54:24
3369935120,아기가 잘 먹어요!ㅎㅎㅎ,2022-02-17,5,13:31:03
3369915825,늘 쟁여두고 나듀 먹고 아기도 줘요,2022-02-17,5,13:03:41
3369879528,배송이 너무너무 늦었어요,2022-02-17,3,12:17:45
3369867920,배송 빠르고 좋아요~,2022-02-17,5,12:02:53
3369855495,멸균우유는 그 특유의 맛이 있기 마련인데 상하목장은 그런게 없어서 신기하게 생각했고 맛도 산뜻하면서 깔끔했어요 현존하는 우유중에선 단연 최고라고 봅니다,2022-02-17,5,11:47:50
3369831375,집에 우유 떨어지면 불안해하는 일인입니다,2022-02-17,5,11:18:06
3369800078,잘 받았습니다 감사,2022-02-17,5,10:39:30
3369789975,이번엔 포장이 잘 돼서 왔네요 좋습니다,2022-02-17,5,10:26:55
3369779211,아기가 항상 잘 먹습니다,2022-02-17,5,10:12:48
3369772550,좋아요 아이가 잘먹어요,2022-02-17,5,10:04:14
3369761287,싱거울까 걱정했는데 고소하고 맛있네요,2022-02-17,5,09:49:11
3369736231,유통기한도 넉넉하고 아이가 잘 먹어요^^,2022-02-17,5,09:15:59
3369726278,매번 시키던 우유 재구매 합니다,2022-02-17,3,09:02:49
3369722376,배송도 빠르고 유통기한도 넉넉해요,2022-02-17,5,08:57:46
3369707090,"5년동안 먹고있는데
언제쯤 그만 먹을지 너무 맛있데요ㅜㅜ",2022-02-17,5,08:38:06
3369675623,유기농이라 항상이것만먹어요 고소하고맛잇어요 휴대하기도편해요,2022-02-17,5,07:59:32
3369671954,잘먹을게요~~~~~,2022-02-17,5,07:55:13
3369666048,"상하목장 우유 맛있어서  주문했어요~
5월말까지라 기한도  넉넉하네요.",2022-02-17,5,07:47:58
3369601493,"타 제품 200미리 우유홀더가 꽉 잡아주지
못해 구입했어요. 상하목장 전용이라해도 같네요&hellip; 우유는 좋은데 홀더는 비추에요",2022-02-17,5,06:29:55
3369576752,아이 주려고 샀는데 좋네요,2022-02-17,4,06:01:09
3369548588,늘 먹고 있는 우유에요,2022-02-17,5,05:27:48
3369545997,떨어지기전에 미리미리 사둬요,2022-02-17,5,05:24:48
3369544537,진짜 꼬소하고 너무맛있어요!! fsc 인증 종이 사용했다는 부분도 좋고 유기농목장이라 더 좋네요~!,2022-02-17,5,05:23:04
3369544504,매번 잘먹어서 구입해요 요근래 두개씩먹어서 정기구매할까 고민중입니다,2022-02-17,5,05:23:02
3369529998,"잠자기 전 늘 먹는 우유
아이가 좋아해서 항상 주문하고 있어요",2022-02-17,5,05:05:00
3369511924,택배 파업지역이라 아기가 이 우유만 먹어서 곤란했는데 이렇게 우체국 택배로 우회해서 보내주셔서 정말 감사합니다.,2022-02-17,5,04:41:25
3369510631,아기가 잘 먹어서 항상 주문해서 먹고 있어요.,2022-02-17,5,04:39:46
3369461841,아기가 자기전에 우유 안주면 안자요 ㅠㅠ 너무좋아해요!,2022-02-17,5,03:34:30
3369453422,아이가 넘 좋아해요^-^,2022-02-17,5,03:22:46
3369951608,재구매입니다 많이파세요,2022-02-17,5,13:54:24
3369935120,아기가 잘 먹어요!ㅎㅎㅎ,2022-02-17,5,13:31:03
3369915825,늘 쟁여두고 나듀 먹고 아기도 줘요,2022-02-17,5,13:03:41
3369879528,배송이 너무너무 늦었어요,2022-02-17,3,12:17:45
3369867920,배송 빠르고 좋아요~,2022-02-17,5,12:02:53
3369855495,멸균우유는 그 특유의 맛이 있기 마련인데 상하목장은 그런게 없어서 신기하게 생각했고 맛도 산뜻하면서 깔끔했어요 현존하는 우유중에선 단연 최고라고 봅니다,2022-02-17,5,11:47:50
3369831375,집에 우유 떨어지면 불안해하는 일인입니다,2022-02-17,5,11:18:06
3369800078,잘 받았습니다 감사,2022-02-17,5,10:39:30
3369789975,이번엔 포장이 잘 돼서 왔네요 좋습니다,2022-02-17,5,10:26:55
3369779211,아기가 항상 잘 먹습니다,2022-02-17,5,10:12:48
3369772550,좋아요 아이가 잘먹어요,2022-02-17,5,10:04:14
3369761287,싱거울까 걱정했는데 고소하고 맛있네요,2022-02-17,5,09:49:11
3369736231,유통기한도 넉넉하고 아이가 잘 먹어요^^,2022-02-17,5,09:15:59
3369726278,매번 시키던 우유 재구매 합니다,2022-02-17,3,09:02:49
3369722376,배송도 빠르고 유통기한도 넉넉해요,2022-02-17,5,08:57:46
3369707090,"5년동안 먹고있는데
언제쯤 그만 먹을지 너무 맛있데요ㅜㅜ",2022-02-17,5,08:38:06
3369675623,유기농이라 항상이것만먹어요 고소하고맛잇어요 휴대하기도편해요,2022-02-17,5,07:59:32
3369671954,잘먹을게요~~~~~,2022-02-17,5,07:55:13
3369666048,"상하목장 우유 맛있어서  주문했어요~
5월말까지라 기한도  넉넉하네요.",2022-02-17,5,07:47:58
3369601493,"타 제품 200미리 우유홀더가 꽉 잡아주지
못해 구입했어요. 상하목장 전용이라해도 같네요&hellip; 우유는 좋은데 홀더는 비추에요",2022-02-17,5,06:29:55
3369576752,아이 주려고 샀는데 좋네요,2022-02-17,4,06:01:09
3369548588,늘 먹고 있는 우유에요,2022-02-17,5,05:27:48
3369545997,떨어지기전에 미리미리 사둬요,2022-02-17,5,05:24:48
3369544537,진짜 꼬소하고 너무맛있어요!! fsc 인증 종이 사용했다는 부분도 좋고 유기농목장이라 더 좋네요~!,2022-02-17,5,05:23:04
3369544504,매번 잘먹어서 구입해요 요근래 두개씩먹어서 정기구매할까 고민중입니다,2022-02-17,5,05:23:02
3369529998,"잠자기 전 늘 먹는 우유
아이가 좋아해서 항상 주문하고 있어요",2022-02-17,5,05:05:00
3369511924,택배 파업지역이라 아기가 이 우유만 먹어서 곤란했는데 이렇게 우체국 택배로 우회해서 보내주셔서 정말 감사합니다.,2022-02-17,5,04:41:25
3369510631,아기가 잘 먹어서 항상 주문해서 먹고 있어요.,2022-02-17,5,04:39:46
3369461841,아기가 자기전에 우유 안주면 안자요 ㅠㅠ 너무좋아해요!,2022-02-17,5,03:34:30
3369453422,아이가 넘 좋아해요^-^,2022-02-17,5,03:22:46
3369951608,재구매입니다 많이파세요,2022-02-17,5,13:54:24
3369935120,아기가 잘 먹어요!ㅎㅎㅎ,2022-02-17,5,13:31:03
3369915825,늘 쟁여두고 나듀 먹고 아기도 줘요,2022-02-17,5,13:03:41
3369879528,배송이 너무너무 늦었어요,2022-02-17,3,12:17:45
3369867920,배송 빠르고 좋아요~,2022-02-17,5,12:02:53
3369855495,멸균우유는 그 특유의 맛이 있기 마련인데 상하목장은 그런게 없어서 신기하게 생각했고 맛도 산뜻하면서 깔끔했어요 현존하는 우유중에선 단연 최고라고 봅니다,2022-02-17,5,11:47:50
3369831375,집에 우유 떨어지면 불안해하는 일인입니다,2022-02-17,5,11:18:06
3369800078,잘 받았습니다 감사,2022-02-17,5,10:39:30
3369789975,이번엔 포장이 잘 돼서 왔네요 좋습니다,2022-02-17,5,10:26:55
3369779211,아기가 항상 잘 먹습니다,2022-02-17,5,10:12:48
3369772550,좋아요 아이가 잘먹어요,2022-02-17,5,10:04:14
3369761287,싱거울까 걱정했는데 고소하고 맛있네요,2022-02-17,5,09:49:11
3369736231,유통기한도 넉넉하고 아이가 잘 먹어요^^,2022-02-17,5,09:15:59
3369726278,매번 시키던 우유 재구매 합니다,2022-02-17,3,09:02:49
3369722376,배송도 빠르고 유통기한도 넉넉해요,2022-02-17,5,08:57:46
3369707090,"5년동안 먹고있는데
언제쯤 그만 먹을지 너무 맛있데요ㅜㅜ",2022-02-17,5,08:38:06
3369675623,유기농이라 항상이것만먹어요 고소하고맛잇어요 휴대하기도편해요,2022-02-17,5,07:59:32
3369671954,잘먹을게요~~~~~,2022-02-17,5,07:55:13
3369666048,"상하목장 우유 맛있어서  주문했어요~
5월말까지라 기한도  넉넉하네요.",2022-02-17,5,07:47:58
3369601493,"타 제품 200미리 우유홀더가 꽉 잡아주지
못해 구입했어요. 상하목장 전용이라해도 같네요&hellip; 우유는 좋은데 홀더는 비추에요",2022-02-17,5,06:29:55
3369576752,아이 주려고 샀는데 좋네요,2022-02-17,4,06:01:09
3369548588,늘 먹고 있는 우유에요,2022-02-17,5,05:27:48
3369545997,떨어지기전에 미리미리 사둬요,2022-02-17,5,05:24:48
3369544537,진짜 꼬소하고 너무맛있어요!! fsc 인증 종이 사용했다는 부분도 좋고 유기농목장이라 더 좋네요~!,2022-02-17,5,05:23:04
3369544504,매번 잘먹어서 구입해요 요근래 두개씩먹어서 정기구매할까 고민중입니다,2022-02-17,5,05:23:02
3369529998,"잠자기 전 늘 먹는 우유
아이가 좋아해서 항상 주문하고 있어요",2022-02-17,5,05:05:00
3369511924,택배 파업지역이라 아기가 이 우유만 먹어서 곤란했는데 이렇게 우체국 택배로 우회해서 보내주셔서 정말 감사합니다.,2022-02-17,5,04:41:25
3369510631,아기가 잘 먹어서 항상 주문해서 먹고 있어요.,2022-02-17,5,04:39:46
3369461841,아기가 자기전에 우유 안주면 안자요 ㅠㅠ 너무좋아해요!,2022-02-17,5,03:34:30
3369453422,아이가 넘 좋아해요^-^,2022-02-17,5,03:22:46
3369951608,재구매입니다 많이파세요,2022-02-17,5,13:54:24
3369935120,아기가 잘 먹어요!ㅎㅎㅎ,2022-02-17,5,13:31:03
3369915825,늘 쟁여두고 나듀 먹고 아기도 줘요,2022-02-17,5,13:03:41
3369879528,배송이 너무너무 늦었어요,2022-02-17,3,12:17:45
3369867920,배송 빠르고 좋아요~,2022-02-17,5,12:02:53
3369855495,멸균우유는 그 특유의 맛이 있기 마련인데 상하목장은 그런게 없어서 신기하게 생각했고 맛도 산뜻하면서 깔끔했어요 현존하는 우유중에선 단연 최고라고 봅니다,2022-02-17,5,11:47:50
3369831375,집에 우유 떨어지면 불안해하는 일인입니다,2022-02-17,5,11:18:06
3369800078,잘 받았습니다 감사,2022-02-17,5,10:39:30
3369789975,이번엔 포장이 잘 돼서 왔네요 좋습니다,2022-02-17,5,10:26:55
3369779211,아기가 항상 잘 먹습니다,2022-02-17,5,10:12:48
3369772550,좋아요 아이가 잘먹어요,2022-02-17,5,10:04:14
3369761287,싱거울까 걱정했는데 고소하고 맛있네요,2022-02-17,5,09:49:11
3369736231,유통기한도 넉넉하고 아이가 잘 먹어요^^,2022-02-17,5,09:15:59
3369726278,매번 시키던 우유 재구매 합니다,2022-02-17,3,09:02:49
3369722376,배송도 빠르고 유통기한도 넉넉해요,2022-02-17,5,08:57:46
3369707090,"5년동안 먹고있는데
언제쯤 그만 먹을지 너무 맛있데요ㅜㅜ",2022-02-17,5,08:38:06
3369675623,유기농이라 항상이것만먹어요 고소하고맛잇어요 휴대하기도편해요,2022-02-17,5,07:59:32
3369671954,잘먹을게요~~~~~,2022-02-17,5,07:55:13
3369666048,"상하목장 우유 맛있어서  주문했어요~
5월말까지라 기한도  넉넉하네요.",2022-02-17,5,07:47:58
3369601493,"타 제품 200미리 우유홀더가 꽉 잡아주지
못해 구입했어요. 상하목장 전용이라해도 같네요&hellip; 우유는 좋은데 홀더는 비추에요",2022-02-17,5,06:29:55
3369576752,아이 주려고 샀는데 좋네요,2022-02-17,4,06:01:09
3369548588,늘 먹고 있는 우유에요,2022-02-17,5,05:27:48
3369545997,떨어지기전에 미리미리 사둬요,2022-02-17,5,05:24:48
3369544537,진짜 꼬소하고 너무맛있어요!! fsc 인증 종이 사용했다는 부분도 좋고 유기농목장이라 더 좋네요~!,2022-02-17,5,05:23:04
3369544504,매번 잘먹어서 구입해요 요근래 두개씩먹어서 정기구매할까 고민중입니다,2022-02-17,5,05:23:02
3369529998,"잠자기 전 늘 먹는 우유
아이가 좋아해서 항상 주문하고 있어요",2022-02-17,5,05:05:00
3369511924,택배 파업지역이라 아기가 이 우유만 먹어서 곤란했는데 이렇게 우체국 택배로 우회해서 보내주셔서 정말 감사합니다.,2022-02-17,5,04:41:25
3369510631,아기가 잘 먹어서 항상 주문해서 먹고 있어요.,2022-02-17,5,04:39:46
3369461841,아기가 자기전에 우유 안주면 안자요 ㅠㅠ 너무좋아해요!,2022-02-17,5,03:34:30
3369453422,아이가 넘 좋아해요^-^,2022-02-17,5,03:22:46
3369951608,재구매입니다 많이파세요,2022-02-17,5,13:54:24
3369935120,아기가 잘 먹어요!ㅎㅎㅎ,2022-02-17,5,13:31:03
3369915825,늘 쟁여두고 나듀 먹고 아기도 줘요,2022-02-17,5,13:03:41
3369879528,배송이 너무너무 늦었어요,2022-02-17,3,12:17:45
3369867920,배송 빠르고 좋아요~,2022-02-17,5,12:02:53
3369855495,멸균우유는 그 특유의 맛이 있기 마련인데 상하목장은 그런게 없어서 신기하게 생각했고 맛도 산뜻하면서 깔끔했어요 현존하는 우유중에선 단연 최고라고 봅니다,2022-02-17,5,11:47:50
3369831375,집에 우유 떨어지면 불안해하는 일인입니다,2022-02-17,5,11:18:06
3369800078,잘 받았습니다 감사,2022-02-17,5,10:39:30
3369789975,이번엔 포장이 잘 돼서 왔네요 좋습니다,2022-02-17,5,10:26:55
3369779211,아기가 항상 잘 먹습니다,2022-02-17,5,10:12:48
3369772550,좋아요 아이가 잘먹어요,2022-02-17,5,10:04:14
3369761287,싱거울까 걱정했는데 고소하고 맛있네요,2022-02-17,5,09:49:11
3369736231,유통기한도 넉넉하고 아이가 잘 먹어요^^,2022-02-17,5,09:15:59
3369726278,매번 시키던 우유 재구매 합니다,2022-02-17,3,09:02:49
3369722376,배송도 빠르고 유통기한도 넉넉해요,2022-02-17,5,08:57:46
3369707090,"5년동안 먹고있는데
언제쯤 그만 먹을지 너무 맛있데요ㅜㅜ",2022-02-17,5,08:38:06
3369675623,유기농이라 항상이것만먹어요 고소하고맛잇어요 휴대하기도편해요,2022-02-17,5,07:59:32
3369671954,잘먹을게요~~~~~,2022-02-17,5,07:55:13
3369666048,"상하목장 우유 맛있어서  주문했어요~
5월말까지라 기한도  넉넉하네요.",2022-02-17,5,07:47:58
3369601493,"타 제품 200미리 우유홀더가 꽉 잡아주지
못해 구입했어요. 상하목장 전용이라해도 같네요&hellip; 우유는 좋은데 홀더는 비추에요",2022-02-17,5,06:29:55
3369576752,아이 주려고 샀는데 좋네요,2022-02-17,4,06:01:09
3369548588,늘 먹고 있는 우유에요,2022-02-17,5,05:27:48
3369545997,떨어지기전에 미리미리 사둬요,2022-02-17,5,05:24:48
3369544537,진짜 꼬소하고 너무맛있어요!! fsc 인증 종이 사용했다는 부분도 좋고 유기농목장이라 더 좋네요~!,2022-02-17,5,05:23:04
3369544504,매번 잘먹어서 구입해요 요근래 두개씩먹어서 정기구매할까 고민중입니다,2022-02-17,5,05:23:02
3369529998,"잠자기 전 늘 먹는 우유
아이가 좋아해서 항상 주문하고 있어요",2022-02-17,5,05:05:00
3369511924,택배 파업지역이라 아기가 이 우유만 먹어서 곤란했는데 이렇게 우체국 택배로 우회해서 보내주셔서 정말 감사합니다.,2022-02-17,5,04:41:25
3369510631,아기가 잘 먹어서 항상 주문해서 먹고 있어요.,2022-02-17,5,04:39:46
3369461841,아기가 자기전에 우유 안주면 안자요 ㅠㅠ 너무좋아해요!,2022-02-17,5,03:34:30
3369453422,아이가 넘 좋아해요^-^,2022-02-17,5,03:22:46
3369951608,재구매입니다 많이파세요,2022-02-17,5,13:54:24
3369935120,아기가 잘 먹어요!ㅎㅎㅎ,2022-02-17,5,13:31:03
3369915825,늘 쟁여두고 나듀 먹고 아기도 줘요,2022-02-17,5,13:03:41
3369879528,배송이 너무너무 늦었어요,2022-02-17,3,12:17:45
3369867920,배송 빠르고 좋아요~,2022-02-17,5,12:02:53
3369855495,멸균우유는 그 특유의 맛이 있기 마련인데 상하목장은 그런게 없어서 신기하게 생각했고 맛도 산뜻하면서 깔끔했어요 현존하는 우유중에선 단연 최고라고 봅니다,2022-02-17,5,11:47:50
3369831375,집에 우유 떨어지면 불안해하는 일인입니다,2022-02-17,5,11:18:06
3369800078,잘 받았습니다 감사,2022-02-17,5,10:39:30
3369789975,이번엔 포장이 잘 돼서 왔네요 좋습니다,2022-02-17,5,10:26:55
3369779211,아기가 항상 잘 먹습니다,2022-02-17,5,10:12:48
3369772550,좋아요 아이가 잘먹어요,2022-02-17,5,10:04:14
3369761287,싱거울까 걱정했는데 고소하고 맛있네요,2022-02-17,5,09:49:11
3369736231,유통기한도 넉넉하고 아이가 잘 먹어요^^,2022-02-17,5,09:15:59
3369726278,매번 시키던 우유 재구매 합니다,2022-02-17,3,09:02:49
3369722376,배송도 빠르고 유통기한도 넉넉해요,2022-02-17,5,08:57:46
3369707090,"5년동안 먹고있는데
언제쯤 그만 먹을지 너무 맛있데요ㅜㅜ",2022-02-17,5,08:38:06
3369675623,유기농이라 항상이것만먹어요 고소하고맛잇어요 휴대하기도편해요,2022-02-17,5,07:59:32
3369671954,잘먹을게요~~~~~,2022-02-17,5,07:55:13
3369666048,"상하목장 우유 맛있어서  주문했어요~
5월말까지라 기한도  넉넉하네요.",2022-02-17,5,07:47:58
3369601493,"타 제품 200미리 우유홀더가 꽉 잡아주지
못해 구입했어요. 상하목장 전용이라해도 같네요&hellip; 우유는 좋은데 홀더는 비추에요",2022-02-17,5,06:29:55
3369576752,아이 주려고 샀는데 좋네요,2022-02-17,4,06:01:09
3369548588,늘 먹고 있는 우유에요,2022-02-17,5,05:27:48
3369545997,떨어지기전에 미리미리 사둬요,2022-02-17,5,05:24:48
3369544537,진짜 꼬소하고 너무맛있어요!! fsc 인증 종이 사용했다는 부분도 좋고 유기농목장이라 더 좋네요~!,2022-02-17,5,05:23:04
3369544504,매번 잘먹어서 구입해요 요근래 두개씩먹어서 정기구매할까 고민중입니다,2022-02-17,5,05:23:02
3369529998,"잠자기 전 늘 먹는 우유
아이가 좋아해서 항상 주문하고 있어요",2022-02-17,5,05:05:00
3369511924,택배 파업지역이라 아기가 이 우유만 먹어서 곤란했는데 이렇게 우체국 택배로 우회해서 보내주셔서 정말 감사합니다.,2022-02-17,5,04:41:25
3369510631,아기가 잘 먹어서 항상 주문해서 먹고 있어요.,2022-02-17,5,04:39:46
3369461841,아기가 자기전에 우유 안주면 안자요 ㅠㅠ 너무좋아해요!,2022-02-17,5,03:34:30
3369453422,아이가 넘 좋아해요^-^,2022-02-17,5,03:22:46
3369951608,재구매입니다 많이파세요,2022-02-17,5,13:54:24
3369935120,아기가 잘 먹어요!ㅎㅎㅎ,2022-02-17,5,13:31:03
3369915825,늘 쟁여두고 나듀 먹고 아기도 줘요,2022-02-17,5,13:03:41
3369879528,배송이 너무너무 늦었어요,2022-02-17,3,12:17:45
3369867920,배송 빠르고 좋아요~,2022-02-17,5,12:02:53
3369855495,멸균우유는 그 특유의 맛이 있기 마련인데 상하목장은 그런게 없어서 신기하게 생각했고 맛도 산뜻하면서 깔끔했어요 현존하는 우유중에선 단연 최고라고 봅니다,2022-02-17,5,11:47:50
3369831375,집에 우유 떨어지면 불안해하는 일인입니다,2022-02-17,5,11:18:06
3369800078,잘 받았습니다 감사,2022-02-17,5,10:39:30
3369789975,이번엔 포장이 잘 돼서 왔네요 좋습니다,2022-02-17,5,10:26:55
3369779211,아기가 항상 잘 먹습니다,2022-02-17,5,10:12:48
3369772550,좋아요 아이가 잘먹어요,2022-02-17,5,10:04:14
3369761287,싱거울까 걱정했는데 고소하고 맛있네요,2022-02-17,5,09:49:11
3369736231,유통기한도 넉넉하고 아이가 잘 먹어요^^,2022-02-17,5,09:15:59
3369726278,매번 시키던 우유 재구매 합니다,2022-02-17,3,09:02:49
3369722376,배송도 빠르고 유통기한도 넉넉해요,2022-02-17,5,08:57:46
3369707090,"5년동안 먹고있는데
언제쯤 그만 먹을지 너무 맛있데요ㅜㅜ",2022-02-17,5,08:38:06
3369675623,유기농이라 항상이것만먹어요 고소하고맛잇어요 휴대하기도편해요,2022-02-17,5,07:59:32
3369671954,잘먹을게요~~~~~,2022-02-17,5,07:55:13
3369666048,"상하목장 우유 맛있어서  주문했어요~
5월말까지라 기한도  넉넉하네요.",2022-02-17,5,07:47:58
3369601493,"타 제품 200미리 우유홀더가 꽉 잡아주지
못해 구입했어요. 상하목장 전용이라해도 같네요&hellip; 우유는 좋은데 홀더는 비추에요",2022-02-17,5,06:29:55
3369576752,아이 주려고 샀는데 좋네요,2022-02-17,4,06:01:09
3369548588,늘 먹고 있는 우유에요,2022-02-17,5,05:27:48
3369545997,떨어지기전에 미리미리 사둬요,2022-02-17,5,05:24:48
3369544537,진짜 꼬소하고 너무맛있어요!! fsc 인증 종이 사용했다는 부분도 좋고 유기농목장이라 더 좋네요~!,2022-02-17,5,05:23:04
3369544504,매번 잘먹어서 구입해요 요근래 두개씩먹어서 정기구매할까 고민중입니다,2022-02-17,5,05:23:02
3369529998,"잠자기 전 늘 먹는 우유
아이가 좋아해서 항상 주문하고 있어요",2022-02-17,5,05:05:00
3369511924,택배 파업지역이라 아기가 이 우유만 먹어서 곤란했는데 이렇게 우체국 택배로 우회해서 보내주셔서 정말 감사합니다.,2022-02-17,5,04:41:25
3369510631,아기가 잘 먹어서 항상 주문해서 먹고 있어요.,2022-02-17,5,04:39:46
3369461841,아기가 자기전에 우유 안주면 안자요 ㅠㅠ 너무좋아해요!,2022-02-17,5,03:34:30
3369453422,아이가 넘 좋아해요^-^,2022-02-17,5,03:22:46
3369951608,재구매입니다 많이파세요,2022-02-17,5,13:54:24
3369935120,아기가 잘 먹어요!ㅎㅎㅎ,2022-02-17,5,13:31:03
3369915825,늘 쟁여두고 나듀 먹고 아기도 줘요,2022-02-17,5,13:03:41
3369879528,배송이 너무너무 늦었어요,2022-02-17,3,12:17:45
3369867920,배송 빠르고 좋아요~,2022-02-17,5,12:02:53
3369855495,멸균우유는 그 특유의 맛이 있기 마련인데 상하목장은 그런게 없어서 신기하게 생각했고 맛도 산뜻하면서 깔끔했어요 현존하는 우유중에선 단연 최고라고 봅니다,2022-02-17,5,11:47:50
3369831375,집에 우유 떨어지면 불안해하는 일인입니다,2022-02-17,5,11:18:06
3369800078,잘 받았습니다 감사,2022-02-17,5,10:39:30
3369789975,이번엔 포장이 잘 돼서 왔네요 좋습니다,2022-02-17,5,10:26:55
3369779211,아기가 항상 잘 먹습니다,2022-02-17,5,10:12:48
3369772550,좋아요 아이가 잘먹어요,2022-02-17,5,10:04:14
3369761287,싱거울까 걱정했는데 고소하고 맛있네요,2022-02-17,5,09:49:11
3369736231,유통기한도 넉넉하고 아이가 잘 먹어요^^,2022-02-17,5,09:15:59
3369726278,매번 시키던 우유 재구매 합니다,2022-02-17,3,09:02:49
3369722376,배송도 빠르고 유통기한도 넉넉해요,2022-02-17,5,08:57:46
3369707090,"5년동안 먹고있는데
언제쯤 그만 먹을지 너무 맛있데요ㅜㅜ",2022-02-17,5,08:38:06
3369675623,유기농이라 항상이것만먹어요 고소하고맛잇어요 휴대하기도편해요,2022-02-17,5,07:59:32
3369671954,잘먹을게요~~~~~,2022-02-17,5,07:55:13
3369666048,"상하목장 우유 맛있어서  주문했어요~
5월말까지라 기한도  넉넉하네요.",2022-02-17,5,07:47:58
3369601493,"타 제품 200미리 우유홀더가 꽉 잡아주지
못해 구입했어요. 상하목장 전용이라해도 같네요&hellip; 우유는 좋은데 홀더는 비추에요",2022-02-17,5,06:29:55
3369576752,아이 주려고 샀는데 좋네요,2022-02-17,4,06:01:09
3369548588,늘 먹고 있는 우유에요,2022-02-17,5,05:27:48
3369545997,떨어지기전에 미리미리 사둬요,2022-02-17,5,05:24:48
3369544537,진짜 꼬소하고 너무맛있어요!! fsc 인증 종이 사용했다는 부분도 좋고 유기농목장이라 더 좋네요~!,2022-02-17,5,05:23:04
3369544504,매번 잘먹어서 구입해요 요근래 두개씩먹어서 정기구매할까 고민중입니다,2022-02-17,5,05:23:02
3369529998,"잠자기 전 늘 먹는 우유
아이가 좋아해서 항상 주문하고 있어요",2022-02-17,5,05:05:00
3369511924,택배 파업지역이라 아기가 이 우유만 먹어서 곤란했는데 이렇게 우체국 택배로 우회해서 보내주셔서 정말 감사합니다.,2022-02-17,5,04:41:25
3369510631,아기가 잘 먹어서 항상 주문해서 먹고 있어요.,2022-02-17,5,04:39:46
3369461841,아기가 자기전에 우유 안주면 안자요 ㅠㅠ 너무좋아해요!,2022-02-17,5,03:34:30
3369453422,아이가 넘 좋아해요^-^,2022-02-17,5,03:22:46
3369951608,재구매입니다 많이파세요,2022-02-17,5,13:54:24
3369935120,아기가 잘 먹어요!ㅎㅎㅎ,2022-02-17,5,13:31:03
3369915825,늘 쟁여두고 나듀 먹고 아기도 줘요,2022-02-17,5,13:03:41
3369879528,배송이 너무너무 늦었어요,2022-02-17,3,12:17:45
3369867920,배송 빠르고 좋아요~,2022-02-17,5,12:02:53
3369855495,멸균우유는 그 특유의 맛이 있기 마련인데 상하목장은 그런게 없어서 신기하게 생각했고 맛도 산뜻하면서 깔끔했어요 현존하는 우유중에선 단연 최고라고 봅니다,2022-02-17,5,11:47:50
3369831375,집에 우유 떨어지면 불안해하는 일인입니다,2022-02-17,5,11:18:06
3369800078,잘 받았습니다 감사,2022-02-17,5,10:39:30
3369789975,이번엔 포장이 잘 돼서 왔네요 좋습니다,2022-02-17,5,10:26:55
3369779211,아기가 항상 잘 먹습니다,2022-02-17,5,10:12:48
3369772550,좋아요 아이가 잘먹어요,2022-02-17,5,10:04:14
3369761287,싱거울까 걱정했는데 고소하고 맛있네요,2022-02-17,5,09:49:11
3369736231,유통기한도 넉넉하고 아이가 잘 먹어요^^,2022-02-17,5,09:15:59
3369726278,매번 시키던 우유 재구매 합니다,2022-02-17,3,09:02:49
3369722376,배송도 빠르고 유통기한도 넉넉해요,2022-02-17,5,08:57:46
3369707090,"5년동안 먹고있는데
언제쯤 그만 먹을지 너무 맛있데요ㅜㅜ",2022-02-17,5,08:38:06
3369675623,유기농이라 항상이것만먹어요 고소하고맛잇어요 휴대하기도편해요,2022-02-17,5,07:59:32
3369671954,잘먹을게요~~~~~,2022-02-17,5,07:55:13
3369666048,"상하목장 우유 맛있어서  주문했어요~
5월말까지라 기한도  넉넉하네요.",2022-02-17,5,07:47:58
3369601493,"타 제품 200미리 우유홀더가 꽉 잡아주지
못해 구입했어요. 상하목장 전용이라해도 같네요&hellip; 우유는 좋은데 홀더는 비추에요",2022-02-17,5,06:29:55
3369576752,아이 주려고 샀는데 좋네요,2022-02-17,4,06:01:09
3369548588,늘 먹고 있는 우유에요,2022-02-17,5,05:27:48
3369545997,떨어지기전에 미리미리 사둬요,2022-02-17,5,05:24:48
3369544537,진짜 꼬소하고 너무맛있어요!! fsc 인증 종이 사용했다는 부분도 좋고 유기농목장이라 더 좋네요~!,2022-02-17,5,05:23:04
3369544504,매번 잘먹어서 구입해요 요근래 두개씩먹어서 정기구매할까 고민중입니다,2022-02-17,5,05:23:02
